Name,Section,URL,Current Price,Old Price,Price Difference,Percent Difference
"Sejoy Humidifiers for Large Rooms, 8L/2.11Gal Top Fill Ultrasonic Floor Humidifiers for Bedroom, Remote Control, Humidity Setting, Quiet, Aroma Box",Home Improvement,https://www.walmart.com/ip/Sejoy-Humidifiers-for-Large-Rooms-8L-2-11Gal-Top-Fill-Ultrasonic-Floor-Humidifiers-for-Bedroom-Remote-Control-Humidity-Setting-Quiet-Aroma-Box/1992914862,$76.99,$169.99,$93.00,54.71%
"Jackery Portable Power Station, 240Wh Backup Lithium Battery",Home Improvement,https://www.walmart.com/ip/Jackery-Portable-Power-Station-240Wh-Backup-Lithium-Battery/261507970,$219.00,$299.99,$80.99,27.00%
"Keenray Bucket Towel Warmers, Luxury Towel Warmer Bucket for Bathroom, Auto Shut Off, Fits Up to Two 40""X70"" Oversized Towels, Bathrobes, Blankets, White",Home Improvement,https://www.walmart.com/ip/Keenray-Bucket-Towel-Warmers-Luxury-Warmer-Bathroom-Auto-Shut-Off-Fits-Up-Two-40-X70-Oversized-Towels-Bathrobes-Blankets-White/340940447,$109.99,$190.99,$81.00,42.41%
"Smaair 52"" 5-Blade Flush Mount Smart Ceiling Fan with Dim LED Light and Remote - Black/Gold",Home Improvement,https://www.walmart.com/ip/Smaair-52-5-Blade-Flush-Mount-Smart-Ceiling-Fan-with-Dim-LED-Light-and-Remote-Black-Gold/1342627058,$158.00,$319.00,$161.00,50.47%
"Homfa White Storage Cabinet with 4 Drawers & 1 Door, 43.3'' Wide Chest Sideboard Buffet for Dining Room, Kitchen, Bedroom",Home Improvement,https://www.walmart.com/ip/Homfa-White-Storage-Cabinet-with-4-Drawers-1-Door-43-3-Wide-Chest-Sideboard-Buffet-for-Dining-Room-Kitchen-Bedroom/354824642,$149.99,$385.99,$236.00,61.14%
"Sofucor 52'' Flush Mount Ceiling Fans with Light and Remote Control, 3 Wood Blades with Reverse Airflow",Home Improvement,https://www.walmart.com/ip/Sofucor-52-Flush-Mount-Ceiling-Fans-with-Light-and-Remote-Control-3-Wood-Blades-with-Reverse-Airflow/223087103,$157.99,$399.98,$241.99,60.50%
Toguard 4MP Solar Wireless Security Camera System Outdoor Battery Bullet Surveillance Camera Wireless Connector,Home Improvement,https://www.walmart.com/ip/Toguard-4MP-Solar-Wireless-Security-Camera-System-Outdoor-Battery-Bullet-Surveillance-Camera-Wireless-Connector/1755843031,$279.99,$539.99,$260.00,48.15%
Corentium Home by Airthings Battery Operated Digital Radon Detector,Home Improvement,https://www.walmart.com/ip/Corentium-Home-by-Airthings-Battery-Operated-Digital-Radon-Detector/944953856,$92.00,$149.99,$57.99,38.66%
KLOUDIC 78oz 2300ml Dehumidifier for Home 4500 Cubic Feet 480 Sq ft Portable Ultra Quiet Dehumidifiers,Home Improvement,https://www.walmart.com/ip/KLOUDIC-78oz-2300ml-Dehumidifier-for-Home-4500-Cubic-Feet-480-Sq-ft-Portable-Ultra-Quiet-Dehumidifiers/724843422,$59.99,$79.99,$20.00,25.00%
"Xbox Controller Charger,DinoFire Dual Xbox Charging Station with 2x2550mAh Rechargeable Battery Packs for Xbox One/Series X|S Controller Accessories",Home Improvement,https://www.walmart.com/ip/Xbox-Controller-Charger-DinoFire-Dual-Xbox-Charging-Station-with-2x2550mAh-Rechargeable-Battery-Packs-for-Xbox-One-Series-X-S-Controller-Accessories/872882517,$25.98,$35.99,$10.01,27.81%
ZUKAKA Car Battery Jump Starter 4000A Peak 26800mAh with Tire Inflator 150PSI 12V Auto with Air Compressor(Up to All Gas and 8.0L Diesel Engine),Home Improvement,https://www.walmart.com/ip/ZUKAKA-Car-Battery-Jump-Starter-4000A-Peak-26800mAh-with-Tire-Inflator-150PSI-12V-Auto-with-Air-Compressor-Up-to-All-Gas-and-8-0L-Diesel-Engine/1479783367,$98.69,$129.99,$31.30,24.08%
"ALLPOWERS S300 288Wh Portable Power Station, Wireless Charging, with 300 Watt AC Outlets, Solar Generator for Outdoor Camping RV Travel Emergency off-Grid CAPA",Home Improvement,https://www.walmart.com/ip/ALLPOWERS-S300-288Wh-Portable-Power-Station-Wireless-Charging-300-Watt-AC-Outlets-Solar-Generator-Outdoor-Camping-RV-Travel-Emergency-off-Grid-CAPA/799275236,$129.99,$159.00,$29.01,18.25%
"Dreo 42"" Tower Fan for bedroom, 25 DB Quiet DC Bladeless Fans, 90° Oscillating Fan with Remote, LED Display, 12H Timer, 9 Speeds,4 Modes, Standing Floor Fans for Room Home Office, Pilot Pro",Home Improvement,https://www.walmart.com/ip/Dreo-42-Tower-Fan-bedroom-25-DB-Quiet-DC-Bladeless-Fans-90-Oscillating-Remote-LED-Display-12H-Timer-9-Speeds-4-Modes-Standing-Floor-Fans-Room-Home-Of/818300668,$109.99,$139.99,$30.00,21.43%
"Seesii Brushless Cordless Impact Wrench 800N.m, Power Impact Wrench 1/2'' w/ 2x 21V Batteries,Charger & 6 Sockets,3300RPM High Torque Impact Gun,WH710",Home Improvement,https://www.walmart.com/ip/Seesii-Brushless-Cordless-Impact-Wrench-800N-m-Power-1-2-w-2x-21V-Batteries-Charger-6-Sockets-3300RPM-High-Torque-Gun-WH710/1487948032,$119.99,$139.99,$20.00,14.29%
"VASAGLE Storage Chest Storage Trunk with 2 Safety Hinges Storage Bench Shoe Bench Modern Style 15.7 x 39.4 x 18.1 Inches for Entryway, Bedroom Living Room Matte White",Home Improvement,https://www.walmart.com/ip/VASAGLE-Storage-Chest-Trunk-2-Safety-Hinges-Bench-Shoe-Modern-Style-15-7-x-39-4-18-1-Inches-Entryway-Bedroom-Living-Room-Matte-White/2515004945,$87.46,$99.99,$12.53,12.53%
"Lepro Rechargeable LED Camping Lantern Flashlight 1000LM High Lumens 5 Light Modes , Power Bank IPX4 Waterproof , Large Lantern Flashlight for Hurricane Emergency, Hiking, Home and More",Home Improvement,https://www.walmart.com/ip/Lepro-Rechargeable-LED-Camping-Lantern-Flashlight-1000LM-High-Lumens-5-Light-Modes-Power-Bank-IPX4-Waterproof-Large-Hurricane-Emergency-Hiking-Home-M/984498667,$28.99,$36.90,$7.91,21.44%
"Swtroom 2 Pack Outdoor Rocker Patio Chair Cover, 210D Waterproof, Furniture Protector Weather & UV Resistant, Beige",Home Improvement,https://www.walmart.com/ip/Swtroom-2-Pack-Outdoor-Rocker-Patio-Chair-Cover-210D-Waterproof-Furniture-Protector-Weather-UV-Resistant-Beige/728542788,$23.99,$26.99,$3.00,11.12%
"BREEZOME DH-JH01 HEPA Air Purifier Remove PM10, PM2.5, Dust, Cotton Lint, Hair for Home, Black",Home Improvement,https://www.walmart.com/ip/BREEZOME-DH-JH01-HEPA-Air-Purifier-Remove-PM10-PM2-5-Dust-Cotton-Lint-Hair-for-Home-Black/523636642,$32.99,$59.99,$27.00,45.01%
"Homfa White Cabinet with Doors and Shelves, 71'' Floor Standing Wood Shelving Units for Bathroom",Home Improvement,https://www.walmart.com/ip/Homfa-White-Cabinet-with-Doors-and-Shelves-71-Floor-Standing-Wood-Shelving-Units-for-Bathroom/504967056,$109.99,$219.99,$110.00,50.00%
"MR.Siga Toilet Plunger and Bowl Brush Combo for Bathroom Cleaning, Black, 1 Set",Home Improvement,https://www.walmart.com/ip/MR-Siga-Toilet-Plunger-and-Bowl-Brush-Combo-for-Bathroom-Cleaning-Black-1-Set/348942479,$21.98,$26.98,$5.00,18.53%
"Shower Caddy, Shower Shelves 5 Pack, Adhesive Shower Organizer for Bathroom & Kitchen, No Drilling, Large Capacity, Rustproof SUS304 Stainless Steel Bathroom Organizer, Bathroom Accessories, Black",Home Improvement,https://www.walmart.com/ip/Shower-Caddy-Shelves-5-Pack-Adhesive-Organizer-Bathroom-Kitchen-No-Drilling-Large-Capacity-Rustproof-SUS304-Stainless-Steel-Organizer-Accessories-Bla/1181999868,$26.59,$29.99,$3.40,11.34%
"Black Shower Curtain Rod,43''-72'',Never Rust,Never Slip,No Drill,Matte,Adjustable Tension Metal Rod",Home Improvement,https://www.walmart.com/ip/Black-Shower-Curtain-Rod-43-72-Never-Rust-Never-Slip-No-Drill-Matte-Adjustable-Tension-Metal-Rod/2304565480,$22.99,$26.99,$4.00,14.82%
"HapiRm Corner Shower Caddy with Shampoo Holder, Shower Organizer Shower Storage Shelf with 11 Hooks, No Drilling Rust Proof Stainless Steel Shower Basket Shelves-Silver",Home Improvement,https://www.walmart.com/ip/HapiRm-Corner-Shower-Caddy-Shampoo-Holder-Organizer-Storage-Shelf-11-Hooks-No-Drilling-Rust-Proof-Stainless-Steel-Basket-Shelves-Silver/734620747,$17.99,$20.58,$2.59,12.59%
"HapiRm Door Hanger Organizer, Over the Door Towel Rack, Use for Hanging Coat, Bag, Hat with 2 Baskets and 9 Hooks for Bathroom, Bedroom, Kitchen, Living Room,Easy Installation No Need Screws, Black",Home Improvement,https://www.walmart.com/ip/HapiRm-Door-Hanger-Organizer-Over-Towel-Rack-Use-Hanging-Coat-Bag-Hat-2-Baskets-9-Hooks-Bathroom-Bedroom-Kitchen-Living-Room-Easy-Installation-No-Nee/917631767,$19.89,$25.99,$6.10,23.47%
ZENSTYLE Over The Toilet Storage Rack 3-Tier Organizer Shelf Bathroom Space Saver White,Home Improvement,https://www.walmart.com/ip/ZENSTYLE-Over-The-Toilet-Storage-Rack-3-Tier-Organizer-Shelf-Bathroom-Space-Saver-White/1236508529,$39.99,$48.98,$8.99,18.35%
"6-Tier Open Shelf Storage Organizer 6-Cube Standard Wood Bookcase 70.9"" Tall Cabinet,White/Oak/Black",Home Improvement,https://www.walmart.com/ip/6-Tier-Open-Shelf-Storage-Organizer-6-Cube-Standard-Wood-Bookcase-70-9-Tall-Cabinet-White-Oak-Black/313356330,$69.99,$149.99,$80.00,53.34%
"BCOOSS Floor Scrub Brush with Long Handle Adjustable, 2 in 1 Scrape and Brush Stiff Bristle Scrubber Brush Shower Cleaning Brush for Deck, Bathroom, Kitchen, Tub, Patio, Tile, Swimming Pool",Home Improvement,https://www.walmart.com/ip/BCOOSS-Floor-Scrub-Brush-Long-Handle-Adjustable-2-1-Scrape-Stiff-Bristle-Scrubber-Shower-Cleaning-Deck-Bathroom-Kitchen-Tub-Patio-Tile-Swimming-Pool/923316798,$16.69,$24.99,$8.30,33.21%
Coach New York for Women 0.33 oz Eau de Parfum Roll-On,Beauty,https://www.walmart.com/ip/Coach-New-York-for-Women-0-33-oz-Eau-de-Parfum-Roll-On/741255839?athbdg=L1700,$26.90,$32.00,$5.10,15.94%
"Montblanc Legend Eau de Toilette, Cologne for Men, 3.3 oz",Beauty,https://www.walmart.com/ip/Montblanc-Legend-Eau-de-Toilette-Cologne-for-Men-3-3-oz/25483604?athbdg=L1600,$39.99,$94.00,$54.01,57.46%
"Juicy Couture Viva La Juicy Eau de Parfum Perfume for Women, 3.4 Oz",Beauty,https://www.walmart.com/ip/Juicy-Couture-Viva-La-Juicy-Eau-de-Parfum-Perfume-for-Women-3-4-Oz/27003084?athbdg=L1600,$42.33,$98.00,$55.67,56.81%
"Versace Bright Crystal Eau de Toilette, Perfume for Women, 3 Oz",Beauty,https://www.walmart.com/ip/Versace-Bright-Crystal-Eau-de-Toilette-Perfume-for-Women-3-Oz/34041822?athbdg=L1600,$34.97,$88.00,$53.03,60.26%
"($82 Value) Calvin Klein Eternity Aqua Eau De Toilette Spray, Cologne for Men, 3.4 Oz",Beauty,https://www.walmart.com/ip/82-Value-Calvin-Klein-Eternity-Aqua-Eau-De-Toilette-Spray-Cologne-for-Men-3-4-Oz/28544648?athbdg=L1600,$25.99,$82.00,$56.01,68.30%
Dolce & Gabbana by Dolce & Gabbana for Men 6.7 oz Eau de Toilette Spray,Beauty,https://www.walmart.com/ip/Dolce-Gabbana-by-Dolce-Gabbana-for-Men-6-7-oz-Eau-de-Toilette-Spray/446339198?athbdg=L1700,$55.73,$70.50,$14.77,20.95%
360 Degrees by Perry Ellis for Women 3.4 oz Eau de Toilette Spray,Beauty,https://www.walmart.com/ip/360-Degrees-by-Perry-Ellis-for-Women-3-4-oz-Eau-de-Toilette-Spray/703259880?athbdg=L1700,$29.63,$33.90,$4.27,12.60%
IMAGE Skincare Ageless total overnight retinol masque 1.7 oz,Beauty,https://www.walmart.com/ip/IMAGE-Skincare-Ageless-total-overnight-retinol-masque-1-7-oz/919209354?athbdg=L1600,$40.00,$75.00,$35.00,46.67%
Dyson Corrale Straightener | Refurbished,Beauty,https://www.walmart.com/ip/Dyson-Corrale-Straightener-Refurbished/2385073503?athbdg=L1600,$249.99,$449.99,$200.00,44.45%
"Hair Dryer, Febfoxs 110000RPM Brushless Motor Ionic Hair Dryer & LED Display with Adjustable Temperature & 3 Speeds - LS-091",Beauty,https://www.walmart.com/ip/Hair-Dryer-Febfoxs-110000RPM-Brushless-Motor-Ionic-Hair-Dryer-LED-Display-with-Adjustable-Temperature-3-Speeds-LS-091/1928443762?athbdg=L1600,$42.99,$189.99,$147.00,77.37%
"Metene Bath Shower Loofah Sponge, 5 Packs Body Wash Scrubber Exfoliator Loofa Pouf for Use in Shower, 60g Essential Skin Care Men Women Bathing Accessories",Beauty,https://www.walmart.com/ip/Metene-Bath-Shower-Loofah-Sponge-5-Packs-Body-Wash-Scrubber-Exfoliator-Loofa-Pouf-Use-Shower-60g-Essential-Skin-Care-Men-Women-Bathing-Accessories/269908909?athbdg=L1600,$9.99,$19.99,$10.00,50.03%
"Metene Bamboo Shower Body Exfoliating Brush, Bath Back Cleaning Scrubber with Long Handle",Beauty,https://www.walmart.com/ip/Metene-Bamboo-Shower-Body-Exfoliating-Brush-Bath-Back-Cleaning-Scrubber-with-Long-Handle/502388917,$9.99,$19.99,$10.00,50.03%
4 in 1 Women Electric Shaver Rechargeable Waterproof Razor Painless Epilator Body Hair Remover Nose Hair Beard Bikini Trimmer Eyebrow Face Facial Armpit Legs Removal Clipper Lady Grooming Groomer Kit,Beauty,https://www.walmart.com/ip/4-1-Women-Electric-Shaver-Rechargeable-Waterproof-Razor-Painless-Epilator-Body-Hair-Remover-Nose-Beard-Bikini-Trimmer-Eyebrow-Face-Facial-Armpit-Legs/627936174,$15.99,$19.99,$4.00,20.01%
"Keenray Bucket Towel Warmers, Luxury Towel Warmer Bucket for Bathroom, Auto Shut Off, Fits Up to Two 40""X70"" Oversized Towels, Bathrobes, Blankets, White",Beauty,https://www.walmart.com/ip/Keenray-Bucket-Towel-Warmers-Luxury-Warmer-Bathroom-Auto-Shut-Off-Fits-Up-Two-40-X70-Oversized-Towels-Bathrobes-Blankets-White/340940447,$109.99,$190.99,$81.00,42.41%
"JOSLOVE Gel Nail Polish Kit with Gel Top Coat Base Coat, 20 Colors Purple Pink Black Glitter Gel Polish Set All-in-One Soak off DIY Home Nail Salon Manicure Gift",Beauty,https://www.walmart.com/ip/JOSLOVE-Gel-Nail-Polish-Kit-Top-Coat-Base-Coat-20-Colors-Purple-Pink-Black-Glitter-Set-All-in-One-Soak-DIY-Home-Salon-Manicure-Gift/1201441459,$8.39,$15.29,$6.90,45.13%
"Vanelc 24K Gold Eye Mask, 30 Pairs Collagen Under Eye Patches, Eye Treatment Mask, Under Eye Bags Treatment, Under Eye Masks for Puffy Eyes, Anti-Aging,Anti-Wrinkle&Fine Lines, Under Eye Dark Circles",Beauty,https://www.walmart.com/ip/Vanelc-24K-Gold-Eye-Mask-30-Pairs-Collagen-Under-Patches-Treatment-Bags-Treatment-Masks-Puffy-Eyes-Anti-Aging-Anti-Wrinkle-Fine-Lines-Dark-Circles/700341726,$8.88,$16.99,$8.11,47.73%
"Barbie - Townley Girl Train Case Cosmetic Makeup Set for Girls, Ages 3+",Beauty,https://www.walmart.com/ip/Barbie-Townley-Girl-Train-Case-Cosmetic-Makeup-Set-for-Girls-Ages-3/624383350,$24.60,$55.27,$30.67,55.49%
"Kids Makeup Set for Girls, Sendida Real Washable Makeup Toy for Little Girl Princess Play Make Up Birthday Gift Toy for Toddler Kid Girls Children Age 4 5 6 7 8 9 10 Year Old",Beauty,https://www.walmart.com/ip/Kids-Makeup-Set-Girls-Sendida-Real-Washable-Toy-Little-Girl-Princess-Play-Make-Up-Birthday-Gift-Toddler-Kid-Girls-Children-Age-4-5-6-7-8-9-10-Year-Ol/300475983,$21.99,$43.99,$22.00,50.01%
"($64 Value) Biolage ColorLast Shampoo and Conditioner Duo Set, 33.8 Oz",Beauty,https://www.walmart.com/ip/64-Value-Biolage-ColorLast-Shampoo-and-Conditioner-Duo-Set-33-8-Oz/169437952,$57.35,$74.00,$16.65,22.50%
"JOSLOVE Poly Extension Gel Nail Kit, 7 Colors Spring Summer Series Poly Nail Set Green Yellow Blue Nail Gel Colors All in One Kit for Nail Art Beginner DIY",Beauty,https://www.walmart.com/ip/JOSLOVE-Poly-Extension-Gel-Nail-Kit-7-Colors-Spring-Summer-Series-Set-Green-Yellow-Blue-All-One-Kit-Art-Beginner-DIY/1167338952?athbdg=L1400,$8.88,$17.99,$9.11,50.64%
Werseon Mini Fridge 4L Capacity Portable Beauty Makeup Skincare Fridge with LED Mirror Door,Beauty,https://www.walmart.com/ip/Werseon-Mini-Fridge-4L-Capacity-Portable-Beauty-Makeup-Skincare-Fridge-with-LED-Mirror-Door/447642754?athbdg=L1400,$31.99,$36.99,$5.00,13.52%
"MaxKare Foot Spa Bath Massager with Heat, Bubbles, and Vibration, Digital Temperature Control, 16 Masssage Rollers with Mini Detachable Massage Points, Soothe and Comfort Feet",Beauty,https://www.walmart.com/ip/MaxKare-Foot-Spa-Bath-Massager-Heat-Bubbles-Vibration-Digital-Temperature-Control-16-Masssage-Rollers-Mini-Detachable-Massage-Points-Soothe-Comfort-F/899391275,$36.99,$79.99,$43.00,53.76%
"Electric Shaver for Men Women, 4 in 1 Rechargeable Razor Waterproof Painless Epilator Nose Hair Removal Remover Facial Body Bikini Eyebrow Beard Sideburn Mustache Trimmer Clipper Grooming Groomer Kit",Beauty,https://www.walmart.com/ip/Electric-Shaver-Men-Women-4-1-Rechargeable-Razor-Waterproof-Painless-Epilator-Nose-Hair-Removal-Remover-Facial-Body-Bikini-Eyebrow-Beard-Sideburn-Mus/892303944,$18.99,$52.99,$34.00,64.16%
"Ariana Grande Cloud Eau De Parfum, Perfume for Women, 3.4 oz",Beauty,https://www.walmart.com/ip/Ariana-Grande-Cloud-Eau-De-Parfum-Perfume-for-Women-3-4-oz/273698897,$43.91,$65.00,$21.09,32.45%
"($93 Value) Nioxin System 2 Cleanser Shampoo & Scalp Therapy Conditioner Duo, 33.8 oz each",Beauty,https://www.walmart.com/ip/93-Value-Nioxin-System-2-Cleanser-Shampoo-Scalp-Therapy-Conditioner-Duo-33-8-oz-each/533206400,$41.21,$93.00,$51.79,55.69%
Viski Footed Glass Punch Bowl - Heavy Base Bowl With Angled Design Party Server,Beauty,https://www.walmart.com/ip/Viski-Footed-Glass-Punch-Bowl-Heavy-Base-Bowl-With-Angled-Design-Party-Server/745579559?athbdg=L1700,$42.99,$60.99,$18.00,29.51%
"NEXPURE Hair Dryer Brush,Upgraded 4 in 1 Hair Dryer Brush Blow Dryer Brush in One with Negative Ion Anti-Frizz Ceramic Titanium Barrel Hot Air Brush Hair Straightener Brush",Beauty,https://www.walmart.com/ip/NEXPURE-Hair-Dryer-Brush-Upgraded-4-1-Brush-Blow-One-Negative-Ion-Anti-Frizz-Ceramic-Titanium-Barrel-Hot-Air-Straightener/276534149,$27.49,$119.99,$92.50,77.09%
Dyson Airwrap™ Multi-styler Complete Long (Copper/Silver) | Refurbished,Beauty,https://www.walmart.com/ip/Dyson-Airwrap-Multi-styler-Complete-Long-Copper-Silver-Refurbished/2231676962?athbdg=L1700,$399.99,$599.99,$200.00,33.33%
Hairspower Professional Cordless Hair Clippers for Men - T-Blade Trimmer and Nose Hair Trimmer Set,Beauty,https://www.walmart.com/ip/Hairspower-Professional-Cordless-Hair-Clippers-for-Men-T-Blade-Trimmer-and-Nose-Hair-Trimmer-Set/1092592059,$46.90,$82.99,$36.09,43.49%
"AirExpect Makeup Mirror Vanity Mirror with 1 x 2 X 3 X Magnification Vanity Mirror with 72 LEDs Touch Control Dual Power Supply Portable Cosmetic Mirror, Women Gift, Pink",Beauty,https://www.walmart.com/ip/AirExpect-Makeup-Mirror-Vanity-1-x-2-X-3-Magnification-72-LEDs-Touch-Control-Dual-Power-Supply-Portable-Cosmetic-Mirror-Women-Gift-Pink/821004353,$25.29,$28.99,$3.70,12.76%
"Miko Shiatsu Foot Massager Machine Kneading and Rolling with Heat and Pressure Settings, Silver, Includes 2 Remotes",Beauty,https://www.walmart.com/ip/Miko-Shiatsu-Foot-Massager-Machine-Kneading-and-Rolling-with-Heat-and-Pressure-Settings-Silver-Includes-2-Remotes/111160260?athbdg=L1700,$119.99,$149.00,$29.01,19.47%
"Paulas Choice--SKIN PERFECTING 2% BHA Liquid Salicylic Acid Exfoliant--Facial Exfoliant for Blackheads, Enlarged Pores, Wrinkles & Fine Lines, 4 oz Bottle",Beauty,https://www.walmart.com/ip/Paulas-Choice-SKIN-PERFECTING-2-BHA-Liquid-Salicylic-Acid-Exfoliant-Facial-Exfoliant-Blackheads-Enlarged-Pores-Wrinkles-Fine-Lines-4-oz-Bottle/1420800520,$9.87,$12.39,$2.52,20.34%
"Kids Makeup Kit for Girl Toys, 60PCS in 1 Toys for Girls Real Washable Makeup Girls Princess Gift Play Make Up Toys Makeup Vanities for Girls Age 4 5 6 7 8 9 Birthday",Beauty,https://www.walmart.com/ip/Kids-Makeup-Kit-Girl-Toys-60PCS-1-Toys-Girls-Real-Washable-Princess-Gift-Play-Make-Up-Vanities-Age-4-5-6-7-8-9-Birthday/1807882770,$21.99,$59.99,$38.00,63.34%
"Sejoy 7D Head Shavers for Bald Men, Upgraded 5-in-1 Cordless Waterproof LED Display Electric Razor Grooming Kit",Beauty,https://www.walmart.com/ip/Sejoy-7D-Head-Shavers-for-Bald-Men-Upgraded-5-in-1-Cordless-Waterproof-LED-Display-Electric-Razor-Grooming-Kit/2443371026,$23.99,$59.99,$36.00,60.01%
"Elta MD UV Daily SPF 40 Cream Sunscreen , Broad Spectrum Face Sunscreen Airless Pump, 1.7 Ounce",Beauty,https://www.walmart.com/ip/Elta-MD-UV-Daily-SPF-40-Cream-Sunscreen-Broad-Spectrum-Face-Sunscreen-Airless-Pump-1-7-Ounce/1319143879,$11.88,$28.88,$17.00,58.86%
"Fairywill Teeth Whitening Strips for Sensitive Teeth , 25 Treatments 50 pcs White Strips Teeth Whitening Kit , Non-Slip Whiter strips Gentle and Safe , Teeth Whitener Removes All Stains",Beauty,https://www.walmart.com/ip/Fairywill-Teeth-Whitening-Strips-Sensitive-25-Treatments-50-pcs-White-Kit-Non-Slip-Whiter-strips-Gentle-Safe-Whitener-Removes-All-Stains/357781241,$19.49,$45.99,$26.50,57.62%
"Hair Dryer Brush, Jungle Wave 2 in 1 Negative Ion Blow Dryer with Comb, Fast Drying Hair Dryer Hot Air Brush",Beauty,https://www.walmart.com/ip/Hair-Dryer-Brush-Jungle-Wave-2-in-1-Negative-Ion-Blow-Dryer-with-Comb-Fast-Drying-Hair-Dryer-Hot-Air-Brush/1327213728,$23.99,$49.99,$26.00,52.01%
"Manicure Table, BTMWAY Wood Nail Salon Station Table, Rolling Manicure Nail Desk with Storage Drawers, Nail Beauty Spa Salon Desk Workstation, 42.7""L x17.7""W x31.4""H, Black, A2221",Beauty,https://www.walmart.com/ip/Manicure-Table-BTMWAY-Wood-Nail-Salon-Station-Rolling-Desk-Storage-Drawers-Beauty-Spa-Workstation-42-7-L-x17-7-W-x31-4-H-Black-A2221/341520435,$127.59,$249.99,$122.40,48.96%
"Febfoxs Professional Flat Iron 2 in 1 Hair Straightener & Curling Iron Styling Tool,5s Fast Heat 1"" Ceramic Flat Iron,Adjustable Temp,LED Display,Black",Beauty,https://www.walmart.com/ip/Febfoxs-Professional-Flat-Iron-2-1-Hair-Straightener-Curling-Styling-Tool-5s-Fast-Heat-1-Ceramic-Iron-Adjustable-Temp-LED-Display-Black/2780297186?athbdg=L1600,$27.89,$129.99,$102.10,78.54%
